Name;Bid;Ask
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
MSFT;60;95
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;60;0
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
;0;95
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
MSFT;18;98
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;18;0
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
;0;98
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
MSFT;65;10
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;65;0
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
;0;10
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
MSFT;85;1
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
;0;1
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
MSFT;44;11
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;44;0
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
;0;11
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
MSFT;71;62
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;71;0
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
;0;62
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
MSFT;88;52
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;88;0
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
;0;52
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
MSFT;34;58
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;34;0
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
;0;58
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
MSFT;97;6
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;97;0
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
;0;6
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
MSFT;56;90
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;56;0
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
;0;90
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
MSFT;61;38
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
;0;38
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
MSFT;90;83
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;90;0
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
;0;83
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
MSFT;61;85
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;61;0
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
;0;85
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
MSFT;76;89
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;76;0
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
;0;89
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
MSFT;85;57
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;85;0
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
;0;57
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
MSFT;20;12
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;20;0
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
;0;12
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
MSFT;98;80
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;98;0
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
MSFT;49;61
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;49;0
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
;0;61
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
MSFT;64;3
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;64;0
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
;0;3
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
MSFT;58;44
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;58;0
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
;0;44
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
MSFT;8;29
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;8;0
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
;0;29
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
MSFT;30;22
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;30;0
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
;0;22
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
MSFT;27;80
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;27;0
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
;0;80
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
MSFT;11;60
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;11;0
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
;0;60
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
MSFT;43;80
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
;43;0
